pixel_id,lat,lon,land_cover_types,koppen_climate_5_types,valid_number,site_number,site_ids,source_number,source_ids
464_SMOSMANIA,43.1500015258789,2.95670008659363,9.0,300.0,3191,1,['SMOSMANIA_Narbonne'],1,['ismn']
465_SMOSMANIA,43.6664009094238,0.221699997782707,12.0,300.0,2926,1,['SMOSMANIA_PeyrusseGrande'],1,['ismn']
466_SMOSMANIA,43.4383316040039,3.40333008766174,9.0,300.0,3096,2,"['SMOSMANIA_Pezenas', 'SMOSMANIA_Pezenas-old']",1,"['ismn', 'ismn']"
467_SMOSMANIA,44.1474990844727,-0.845600008964539,8.0,300.0,2783,1,['SMOSMANIA_Sabres'],1,['ismn']
468_SMOSMANIA,43.4416999816895,1.87999999523163,12.0,300.0,3118,1,['SMOSMANIA_SaintFelixdeLauragais'],1,['ismn']
469_SMOSMANIA,43.8250007629395,1.17669999599457,12.0,300.0,2918,1,['SMOSMANIA_Savenes'],1,['ismn']
470_SMOSMANIA,43.6397018432617,-0.435000002384186,14.0,300.0,2362,1,['SMOSMANIA_Urgons'],1,['ismn']
471_SMOSMANIA,43.7951698303223,4.09082984924316,9.0,300.0,2212,1,['SMOSMANIA_Villevielle'],1,['ismn']
472_SNOTEL,61.5833702087402,-159.577087402344,9.0,400.0,1413,1,['SNOTEL_Aniak'],1,['ismn']
473_SNOTEL,40.58019065856935,-111.648136138916,10.0,400.0,788,2,"['SNOTEL_Atwater', 'SNOTEL_Snowbird']",1,"['ismn', 'ismn']"
474_SNOTEL,33.9784507751465,-109.503570556641,10.0,400.0,147,1,['SNOTEL_Baldy'],1,['ismn']
475_SNOTEL,44.3034210205078,-115.234466552734,10.0,400.0,1020,1,['SNOTEL_BannerSummit'],1,['ismn']
476_SNOTEL,34.8614196777344,-111.604972839355,9.0,300.0,2006,1,['SNOTEL_BarM'],1,['ismn']
477_SNOTEL,43.7436714172363,-113.937973022461,10.0,400.0,683,1,['SNOTEL_BearCanyon'],1,['ismn']
478_SNOTEL,41.833911895752,-115.452781677246,10.0,400.0,1204,1,['SNOTEL_BearCreek'],1,['ismn']
479_SNOTEL,40.8852005004883,-110.827697753906,10.0,400.0,1290,1,['SNOTEL_BearRiverRS'],1,['ismn']
480_SNOTEL,39.1366539001465,-111.5317001342775,10.0,400.0,1566,2,"['SNOTEL_BeaverDams', 'SNOTEL_MtBaldy']",1,"['ismn', 'ismn']"
481_SNOTEL,40.6123313903809,-111.097816467285,9.0,400.0,494,1,['SNOTEL_BeaverDivide'],1,['ismn']
482_SNOTEL,48.8792991638184,-121.255500793457,1.0,400.0,373,1,['SNOTEL_BeaverPass'],1,['ismn']
483_SNOTEL,41.3760299682617,-111.944053649902,10.0,400.0,743,1,['SNOTEL_BenLomondPeak'],1,['ismn']
484_SNOTEL,41.3829116821289,-111.921028137207,10.0,400.0,591,1,['SNOTEL_BenLomondTrail'],1,['ismn']
485_SNOTEL,39.3191719055176,-114.622779846191,10.0,400.0,1232,1,['SNOTEL_BerryCreek'],1,['ismn']
486_SNOTEL,40.4523735046387,-112.238048553467,10.0,400.0,1939,2,"['SNOTEL_BevansCabin', 'SNOTEL_RockyBasin-Settleme']",1,"['ismn', 'ismn']"
487_SNOTEL,41.7616806030273,-115.693099975586,10.0,200.0,1643,1,['SNOTEL_BigBend'],1,['ismn']
488_SNOTEL,39.2914810180664,-117.115058898926,10.0,200.0,1705,1,['SNOTEL_BigCreekSum'],1,['ismn']
489_SNOTEL,39.4550018310547,-119.942199707031,10.0,400.0,1736,1,['SNOTEL_BigMeadow'],1,['ismn']
490_SNOTEL,42.6458015441895,-109.259651184082,10.0,400.0,766,1,['SNOTEL_BigSandyOpening'],1,['ismn']
491_SNOTEL,42.407169342041,-122.266166687012,1.0,400.0,389,1,['SNOTEL_BillieCreekDivide'],1,['ismn']
492_SNOTEL,39.4613800048828,-114.648628234863,10.0,200.0,1897,1,['SNOTEL_BirdCreek'],1,['ismn']
493_SNOTEL,38.6799011230469,-111.597648620605,10.0,400.0,1489,1,['SNOTEL_BlackFlat-U.M.Ck'],1,['ismn']
494_SNOTEL,41.0562286376953,-106.713996887207,8.0,400.0,1228,1,['SNOTEL_BlackhallMtn'],1,['ismn']
496_SNOTEL,45.4286994934082,-121.856048583984,1.0,300.0,421,1,['SNOTEL_BlazedAlder'],1,['ismn']
497_SNOTEL,38.9456901550293,-112.15348815918,10.0,400.0,1149,1,['SNOTEL_BobsHollow'],1,['ismn']
498_SNOTEL,43.7637710571289,-116.09684753418,9.0,400.0,1699,1,['SNOTEL_BogusBasin'],1,['ismn']
499_SNOTEL,42.164421081543,-114.192718505859,10.0,400.0,1428,1,['SNOTEL_BostetterR.S'],1,['ismn']
500_SNOTEL,38.5080909729004,-112.018562316895,10.0,400.0,420,1,['SNOTEL_BoxCreek'],1,['ismn']
501_SNOTEL,37.6799392700195,-112.856742858887,10.0,400.0,1531,1,['SNOTEL_BrianHead'],1,['ismn']
502_SNOTEL,36.3105602264404,-115.68525314331048,10.0,400.0,2007,2,"['SNOTEL_BristleconeTrail', 'SNOTEL_LeeCanyon']",1,"['ismn', 'ismn']"
503_SNOTEL,41.36345413269045,-106.235138598633,8.0,400.0,787,2,"['SNOTEL_BrooklynLake', 'US-GLE']",2,"['ismn', 'fluxnet']"
504_SNOTEL,40.5810203552246,-110.585868835449,10.0,400.0,457,1,['SNOTEL_BrownDuck'],1,['ismn']
505_SNOTEL,48.9275283813477,-121.197166442871,1.0,400.0,304,1,['SNOTEL_BrownTop'],1,['ismn']
506_SNOTEL,39.1339988708496,-111.437217712402,10.0,400.0,1387,1,['SNOTEL_BuckFlat'],1,['ismn']
507_SNOTEL,37.84138107299805,-109.467197418213,10.0,400.0,1901,2,"['SNOTEL_BuckboardFlat', 'SNOTEL_CampJackson']",1,"['ismn', 'ismn']"
508_SNOTEL,47.7085990905762,-123.457473754883,1.0,400.0,550,1,['SNOTEL_Buckinghorse'],1,['ismn']
509_SNOTEL,39.3037796020508,-106.113159179688,10.0,400.0,935,1,['SNOTEL_BuckskinJoe'],1,['ismn']
510_SNOTEL,41.7506713867188,-117.53182220459,10.0,200.0,427,1,['SNOTEL_BuckskinLower'],1,['ismn']
511_SNOTEL,41.6854095458984,-111.419868469238,10.0,400.0,1514,1,['SNOTEL_BugLake'],1,['ismn']
512_SNOTEL,47.0443992614746,-121.940322875977,1.0,300.0,645,1,['SNOTEL_BurntMountain'],1,['ismn']
513_SNOTEL,39.8750381469727,-107.599021911621,9.0,400.0,245,1,['SNOTEL_BurroMountain'],1,['ismn']
514_SNOTEL,40.984920501709,-110.85075378418,10.0,200.0,1398,1,['SNOTEL_BurtsMillerRanch'],1,['ismn']
515_SNOTEL,38.692699432373,-120.002197265625,9.0,400.0,1206,1,['SNOTEL_CarsonPass'],1,['ismn']
516_SNOTEL,37.6609802246094,-112.740928649902,10.0,400.0,886,1,['SNOTEL_CastleValley'],1,['ismn']
518_SNOTEL,40.8852882385254,-111.069541931152,9.0,400.0,1076,1,['SNOTEL_ChalkCreek#2'],1,['ismn']
519_SNOTEL,43.7685012817383,-114.418121337891,9.0,200.0,1026,1,['SNOTEL_ChocolateGulch'],1,['ismn']
520_SNOTEL,41.2384300231934,-106.231010437012,8.0,400.0,1039,1,['SNOTEL_CinnabarPark'],1,['ismn']
521_SNOTEL,45.0965805053711,-121.754432678223,1.0,400.0,732,1,['SNOTEL_ClackamasLake'],1,['ismn']
523_SNOTEL,67.2533264160156,-150.182998657227,9.0,400.0,1030,1,['SNOTEL_Coldfoot'],1,['ismn']
525_SNOTEL,44.4370002746582,-111.993843078613,10.0,400.0,1239,1,['SNOTEL_CrabCreek'],1,['ismn']
526_SNOTEL,46.5639381408691,-115.289031982422,1.0,400.0,442,1,['SNOTEL_CraterMeadows'],1,['ismn']
527_SNOTEL,41.2282409667969,-105.385711669922,10.0,200.0,117,1,['SNOTEL_CrowCreek'],1,['ismn']
528_SNOTEL,39.3256492614746,-120.368072509766,8.0,400.0,1923,1,['SNOTEL_CssLab'],1,['ismn']
529_SNOTEL,37.2093887329102,-105.199882507324,8.0,400.0,164,1,['SNOTEL_Culebra#2'],1,['ismn']
530_SNOTEL,40.2952995300293,-111.256767272949,9.0,400.0,641,1,['SNOTEL_Daniels-Strawberry'],1,['ismn']
531_SNOTEL,39.5636100769043,-115.844207763672,10.0,200.0,1804,1,['SNOTEL_DiamondPeak'],1,['ismn']
532_SNOTEL,39.045539855957,-111.46875,10.0,400.0,1341,1,['SNOTEL_DillsCamp'],1,['ismn']
533_SNOTEL,41.9673690795898,-118.189338684082,10.0,200.0,2048,1,['SNOTEL_DisasterPeak'],1,['ismn']
534_SNOTEL,43.6025009155273,-114.674171447754,10.0,400.0,303,1,['SNOTEL_DollarhideSummit'],1,['ismn']
535_SNOTEL,40.8934288024902,-115.211036682129,10.0,200.0,1475,1,['SNOTEL_DorseyBasin'],1,['ismn']
536_SNOTEL,41.6609992980957,-115.323402404785,10.0,200.0,1687,1,['SNOTEL_DrawCreek'],1,['ismn']
537_SNOTEL,41.4128913879395,-111.537696838379,10.0,400.0,732,1,['SNOTEL_DryBreadPond'],1,['ismn']
538_SNOTEL,40.5653305053711,-112.173431396484,10.0,400.0,1788,1,['SNOTEL_DryFork'],1,['ismn']
539_SNOTEL,40.5336990356445,-106.781402587891,9.0,400.0,254,1,['SNOTEL_DryLake'],1,['ismn']
540_SNOTEL,65.4858779907227,-145.412124633789,7.0,400.0,1060,1,['SNOTEL_EagleSummit'],1,['ismn']
541_SNOTEL,43.1309700012207,-110.202301025391,10.0,400.0,1483,1,['SNOTEL_EastRimDivide'],1,['ismn']
542_SNOTEL,39.3121299743652,-109.531791687012,10.0,200.0,1551,1,['SNOTEL_EastWillowCreek'],1,['ismn']
543_SNOTEL,38.5497016906738,-119.804679870605,9.0,400.0,1616,1,['SNOTEL_EbbettsPass'],1,['ismn']
544_SNOTEL,38.8489990234375,-120.079498291016,10.0,400.0,1093,1,['SNOTEL_EchoPeak'],1,['ismn']
545_SNOTEL,38.9340286254883,-120.054496765137,9.0,400.0,949,1,['SNOTEL_FallenLeaf'],1,['ismn']
546_SNOTEL,40.9833106994629,-111.81338500976553,9.0,400.0,1758,2,"['SNOTEL_Farmington', 'SNOTEL_FarmingtonLower']",1,"['ismn', 'ismn']"
547_SNOTEL,41.8209800720215,-116.101531982422,10.0,200.0,1711,1,['SNOTEL_FawnCreek'],1,['ismn']
548_SNOTEL,63.2025985717773,-145.634414672852,7.0,400.0,520,1,['SNOTEL_FieldingLake'],1,['ismn']
549_SNOTEL,45.3526496887207,-121.529998779297,1.0,400.0,278,1,['SNOTEL_Fifteenmile'],1,['ismn']
550_SNOTEL,40.7178497314453,-110.467208862305,10.0,400.0,1113,1,['SNOTEL_FivePointsLake'],1,['ismn']
551_SNOTEL,42.0504989624023,-111.601196289062,10.0,400.0,1396,1,['SNOTEL_FranklinBasin'],1,['ismn']
552_SNOTEL,40.68798828125,-120.608047485352,10.0,400.0,1300,1,['SNOTEL_FredonyerPeak'],1,['ismn']
553_SNOTEL,39.3801383972168,-106.19783782959,10.0,400.0,919,1,['SNOTEL_FremontPass'],1,['ismn']
554_SNOTEL,41.580078125,-115.936401367188,10.0,200.0,1655,1,['SNOTEL_FryCanyon'],1,['ismn']
555_SNOTEL,64.6966171264648,-156.714965820312,8.0,400.0,802,1,['SNOTEL_GalenaAK'],1,['ismn']
556_SNOTEL,43.8749694824219,-114.71363067627,9.0,400.0,1157,1,['SNOTEL_GalenaSummit'],1,['ismn']
557_SNOTEL,41.921501159668,-111.469299316406,10.0,200.0,1358,1,['SNOTEL_GardenCitySummit'],1,['ismn']
558_SNOTEL,37.4008293151855,-113.45987701416,10.0,200.0,387,1,['SNOTEL_GardnerPeak'],1,['ismn']
559_SNOTEL,41.9156188964844,-113.41153717041,10.0,400.0,230,1,['SNOTEL_GeorgeCreek'],1,['ismn']
560_SNOTEL,42.413200378418,-111.166297912598,10.0,400.0,500,1,['SNOTEL_Giveout'],1,['ismn']
561_SNOTEL,66.745002746582,-150.667495727539,9.0,400.0,874,1,['SNOTEL_GobblersKnob'],1,['ismn']
562_SNOTEL,40.8835792541504,-117.588119506836,10.0,200.0,2131,1,['SNOTEL_Golconda'],1,['ismn']
563_SNOTEL,48.9515991210938,-118.986396789551,8.0,400.0,573,1,['SNOTEL_GoldAxeCamp'],1,['ismn']
564_SNOTEL,43.7793312072754,-110.927833557129,10.0,400.0,901,1,['SNOTEL_GrandTarghee'],1,['ismn']
565_SNOTEL,43.3429794311523,-110.434951782227,10.0,400.0,1065,1,['SNOTEL_GraniteCreek'],1,['ismn']
566_SNOTEL,63.9438209533691,-145.399932861328,8.0,400.0,550,1,['SNOTEL_GraniteCrk'],1,['ismn']
567_SNOTEL,41.6703186035156,-117.566680908203,10.0,200.0,1219,1,['SNOTEL_GranitePeak'],1,['ismn']
568_SNOTEL,40.3847999572754,-115.527572631836,10.0,200.0,1742,1,['SNOTEL_GreenMountain'],1,['ismn']
569_SNOTEL,37.4961700439453,-113.942352294922,10.0,200.0,1751,1,['SNOTEL_GutzPeak'],1,['ismn']
570_SNOTEL,40.852819442749,-111.7141494750975,9.0,400.0,1671,2,"['SNOTEL_Hardscrabble', 'SNOTEL_LookoutPeak']",1,"['ismn', 'ismn']"
572_SNOTEL,33.9712104797363,-109.765312194824,8.0,400.0,1588,1,['SNOTEL_HawleyLake'],1,['ismn']
573_SNOTEL,40.7966918945312,-110.884719848633,9.0,400.0,731,1,['SNOTEL_HaydenFork'],1,['ismn']
574_SNOTEL,38.9243087768555,-119.916412353516,10.0,400.0,1113,1,['SNOTEL_HeavenlyValley'],1,['ismn']
576_SNOTEL,45.6968193054199,-118.106567382812,8.0,400.0,332,1,['SNOTEL_HighRidge'],1,['ismn']
577_SNOTEL,43.7107696533203,-114.15894317627,10.0,400.0,451,1,['SNOTEL_Hyndman'],1,['ismn']
578_SNOTEL,39.4587650299072,-120.297840118408,8.0,400.0,1837,2,"['SNOTEL_IndependenceCreek', 'SNOTEL_IndependenceLake']",1,"['ismn', 'ismn']"
579_SNOTEL,44.4202995300293,-111.385116577148,8.0,400.0,1095,1,['SNOTEL_IslandPark'],1,['ismn']
580_SNOTEL,41.5467491149902,-116.005172729492,10.0,400.0,1455,1,['SNOTEL_JackCreekUpper'],1,['ismn']
581_SNOTEL,41.513599395752,-116.011703491211,10.0,400.0,1515,1,['SNOTEL_JacksPeak'],1,['ismn']
582_SNOTEL,44.0509185791016,-115.443222045898,10.0,400.0,1056,1,['SNOTEL_JacksonPeak'],1,['ismn']
583_SNOTEL,39.5709609985352,-105.803550720215,10.0,500.0,942,1,['SNOTEL_JackwhackerGulch'],1,['ismn']
584_SNOTEL,41.5686988830566,-115.032432556152,10.0,200.0,146,1,['SNOTEL_JakesCreek'],1,['ismn']
585_SNOTEL,39.5578994750977,-114.627616882324,10.0,200.0,1766,1,['SNOTEL_Kalamazoo'],1,['ismn']
586_SNOTEL,42.2655410766602,-110.801811218262,10.0,400.0,1358,1,['SNOTEL_KelleyR.S'],1,['ismn']
587_SNOTEL,60.72534561157229,-150.46224975585898,1.0,400.0,1562,2,"['SNOTEL_KenaiMoosePens', 'USCRN_Kenai-29-ENE']",1,"['ismn', 'ismn']"
588_SNOTEL,38.483829498291,-112.392730712891,10.0,400.0,581,1,['SNOTEL_KimberlyMine'],1,['ismn']
589_SNOTEL,40.7163200378418,-109.544006347656,10.0,400.0,166,1,['SNOTEL_KingsCabin'],1,['ismn']
590_SNOTEL,40.5970916748047,-110.433158874512,10.0,400.0,930,1,['SNOTEL_Lakefork#1'],1,['ismn']
591_SNOTEL,40.62222480773925,-115.380111694336,10.0,400.0,1554,2,"['SNOTEL_Lamoille#3', 'SNOTEL_LamoilleUpper']",1,"['ismn', 'ismn']"
592_SNOTEL,42.435661315918,-105.860511779785,10.0,400.0,222,1,['SNOTEL_LapreleCreek'],1,['ismn']
593_SNOTEL,42.5801887512207,-109.088287353516,10.0,400.0,923,1,['SNOTEL_LarsenCreek'],1,['ismn']
594_SNOTEL,41.7763710021973,-116.029571533203,10.0,200.0,1748,1,['SNOTEL_LaurelDraw'],1,['ismn']
595_SNOTEL,38.2930755615234,-119.6065559387205,10.0,400.0,1646,2,"['SNOTEL_LeavittLake', 'SNOTEL_SonoraPass']",1,"['ismn', 'ismn']"
596_SNOTEL,38.3036689758301,-119.551109313965,9.0,400.0,460,1,['SNOTEL_LeavittMeadows'],1,['ismn']
597_SNOTEL,44.2086181640625,-110.666282653809,10.0,400.0,1022,1,['SNOTEL_LewisLakeDivide'],1,['ismn']
598_SNOTEL,40.3572006225586,-116.864700317383,10.0,200.0,1927,1,['SNOTEL_LewisPeak'],1,['ismn']
599_SNOTEL,40.8649291992188,-110.798126220703,9.0,400.0,598,1,['SNOTEL_LilyLake'],1,['ismn']
600_SNOTEL,41.389949798584,-111.796401977539,10.0,400.0,744,2,"['SNOTEL_LittleBear', 'SNOTEL_PowderMountain']",1,"['ismn', 'ismn']"
601_SNOTEL,65.1242218017578,-146.733901977539,8.0,400.0,1306,1,['SNOTEL_LittleChenaRidge'],1,['ismn']
602_SNOTEL,38.4374504089355,-119.36572265625,10.0,400.0,1435,1,['SNOTEL_LobdellLake'],1,['ismn']
603_SNOTEL,37.8916893005371,-108.196357727051,8.0,400.0,175,1,['SNOTEL_LoneCone'],1,['ismn']
604_SNOTEL,40.5115394592285,-105.765403747559,8.0,400.0,714,1,['SNOTEL_LongDrawResv'],1,['ismn']
605_SNOTEL,47.4574890136719,-115.704566955566,1.0,400.0,1560,1,['SNOTEL_Lookout'],1,['ismn']
606_SNOTEL,41.221549987793,-111.359466552734,10.0,400.0,1616,1,['SNOTEL_LostCreekResv'],1,['ismn']
607_SNOTEL,39.6833801269531,-111.318176269531,10.0,400.0,409,1,['SNOTEL_Mammoth-Cottonwood'],1,['ismn']
608_SNOTEL,48.7629203796387,-121.698226928711,1.0,300.0,289,1,['SNOTEL_MartenRidge'],1,['ismn']
609_SNOTEL,61.349178314209,-142.693542480469,8.0,400.0,805,1,['SNOTEL_MayCreek'],1,['ismn']
610_SNOTEL,41.3783302307129,-106.346969604492,10.0,400.0,967,1,['SNOTEL_MedBow'],1,['ismn']
611_SNOTEL,47.1504516601562,-116.26643371582,8.0,400.0,1507,1,['SNOTEL_MicaCreek'],1,['ismn']
612_SNOTEL,63.3046417236328,-147.648834228516,7.0,400.0,541,1,['SNOTEL_MonahanFlat'],1,['ismn']
613_SNOTEL,34.9414100646973,-111.51863861084,9.0,400.0,2002,1,['SNOTEL_MormonMountain'],1,['ismn']
614_SNOTEL,40.6079788208008,-109.88809967041,8.0,400.0,1110,1,['SNOTEL_MosbyMtn'],1,['ismn']
615_SNOTEL,46.8050003051758,-116.853500366211,12.0,400.0,1558,1,['SNOTEL_MoscowMountain'],1,['ismn']
616_SNOTEL,45.2651405334473,-117.173767089844,10.0,400.0,273,1,['SNOTEL_Mt.Howard'],1,['ismn']
617_SNOTEL,65.2511291503906,-146.151336669922,9.0,400.0,1177,1,['SNOTEL_Mt.Ryan'],1,['ismn']
618_SNOTEL,42.600399017334,-116.55924987793,10.0,200.0,894,1,['SNOTEL_MudFlat'],1,['ismn']
619_SNOTEL,64.851676940918,-146.212142944336,8.0,400.0,1060,1,['SNOTEL_MunsonRidge'],1,['ismn']
620_SNOTEL,48.7226295471191,-116.463119506836,1.0,400.0,1230,1,['SNOTEL_MyrtleCreek'],1,['ismn']
621_SNOTEL,64.6858215332031,-148.91130065918,8.0,400.0,1296,1,['SNOTEL_Nenana'],1,['ismn']
622_SNOTEL,41.8641090393066,-115.082511901855,10.0,200.0,1070,1,['SNOTEL_ONeilCreek'],1,['ismn']
623_SNOTEL,39.3484992980957,-112.192001342773,10.0,200.0,1378,1,['SNOTEL_OakCreek'],1,['ismn']
625_SNOTEL,39.1898612976074,-120.265762329102,8.0,400.0,1632,1,['SNOTEL_PalisadesTahoe'],1,['ismn']
626_SNOTEL,36.40869140625,-105.330383300781,8.0,400.0,1605,1,['SNOTEL_Palo'],1,['ismn']
627_SNOTEL,37.7046318054199,-112.650367736816,10.0,400.0,1755,1,['SNOTEL_PanguitchLakeRS'],1,['ismn']
628_SNOTEL,46.7826614379883,-121.747673034668,1.0,400.0,402,1,['SNOTEL_Paradise'],1,['ismn']
629_SNOTEL,38.8198204040527,-106.589622497559,10.0,400.0,153,1,['SNOTEL_ParkCone'],1,['ismn']
630_SNOTEL,39.0443305969238,-107.879508972168,9.0,400.0,648,1,['SNOTEL_ParkReservoir'],1,['ismn']
631_SNOTEL,40.731889724731445,-111.6176834106445,9.0,400.0,1646,2,"['SNOTEL_ParleysSummit', 'SNOTEL_ParleysUpper']",1,"['ismn', 'ismn']"
632_SNOTEL,40.9341697692871,-111.813720703125,9.0,400.0,228,1,['SNOTEL_ParrishCreek'],1,['ismn']
633_SNOTEL,39.929759979248,-111.631088256836,10.0,400.0,1731,1,['SNOTEL_PaysonR.S'],1,['ismn']
634_SNOTEL,42.7673988342285,-112.106483459473,10.0,400.0,409,1,['SNOTEL_PebbleCreek'],1,['ismn']
635_SNOTEL,40.3980293273926,-105.846061706543,8.0,400.0,1175,1,['SNOTEL_PhantomValley'],1,['ismn']
636_SNOTEL,39.0121917724609,-111.582588195801,10.0,200.0,1709,1,['SNOTEL_PickleKeg'],1,['ismn']
637_SNOTEL,46.4959716796875,-115.795700073242,1.0,400.0,1822,1,['SNOTEL_PierceR.S'],1,['ismn']
638_SNOTEL,42.712100982666,-109.411201477051,10.0,400.0,788,1,['SNOTEL_PocketCreek'],1,['ismn']
639_SNOTEL,40.8629302978516,-115.120666503906,10.0,200.0,1777,1,['SNOTEL_PoleCanyon'],1,['ismn']
640_SNOTEL,41.8725509643555,-115.247131347656,10.0,400.0,827,1,['SNOTEL_PoleCreekR.S'],1,['ismn']
642_SNOTEL,39.4654388427734,-117.62068939209,10.0,200.0,1679,1,['SNOTEL_PorterCanyon'],1,['ismn']
643_SNOTEL,42.3192291259766,-120.825332641602,9.0,400.0,527,1,['SNOTEL_QuartzMountain'],1,['ismn']
644_SNOTEL,47.8792686462402,-117.089378356934,1.0,400.0,1806,1,['SNOTEL_QuartzPeak'],1,['ismn']
645_SNOTEL,35.9219512939453,-106.391792297363,10.0,400.0,1399,1,['SNOTEL_Quemazon'],1,['ismn']
646_SNOTEL,40.3673515319824,-106.741180419922,8.0,400.0,171,1,['SNOTEL_RabbitEars'],1,['ismn']
647_SNOTEL,47.8558311462402,-117.036666870117,1.0,400.0,1960,1,['SNOTEL_RaggedMountain'],1,['ismn']
648_SNOTEL,39.4966697692871,-111.725082397461,10.0,400.0,1595,1,['SNOTEL_ReesFlat'],1,['ismn']
650_SNOTEL,36.0719604492188,-105.629493713379,8.0,400.0,1431,1,['SNOTEL_RioSantaBarbara'],1,['ismn']
651_SNOTEL,44.0088310241699,-118.838417053223,8.0,200.0,419,1,['SNOTEL_RockSprings'],1,['ismn']
652_SNOTEL,38.6710090637207,-112.330497741699,10.0,200.0,312,1,['SNOTEL_RockwoodGS'],1,['ismn']
653_SNOTEL,39.0261116027832,-106.080627441406,10.0,400.0,297,1,['SNOTEL_RoughAndTumble'],1,['ismn']
654_SNOTEL,38.9992713928223,-120.131393432617,9.0,400.0,1725,1,['SNOTEL_Rubicon#2'],1,['ismn']
655_SNOTEL,42.5074996948242,-110.909896850586,9.0,400.0,1475,1,['SNOTEL_SaltRiverSummit'],1,['ismn']
656_SNOTEL,41.1117897033691,-107.170433044434,8.0,400.0,892,1,['SNOTEL_SandstoneRS'],1,['ismn']
657_SNOTEL,46.4663314819336,-114.633331298828,1.0,400.0,1511,1,['SNOTEL_SavagePass'],1,['ismn']
658_SNOTEL,40.1363182067871,-105.584861755371,8.0,400.0,994,1,['SNOTEL_Sawtooth'],1,['ismn']
659_SNOTEL,39.0146713256836,-107.049331665039,10.0,400.0,972,1,['SNOTEL_SchofieldPass'],1,['ismn']
660_SNOTEL,46.5660285949707,-115.742156982422,1.0,400.0,1488,1,['SNOTEL_ShanghiSummit'],1,['ismn']
661_SNOTEL,41.9043502807617,-119.444641113281,10.0,200.0,901,1,['SNOTEL_Sheldon'],1,['ismn']
662_SNOTEL,46.9502792358398,-116.339721679688,1.0,400.0,1513,1,['SNOTEL_Sherwin'],1,['ismn']
663_SNOTEL,42.9561500549316,-121.181228637695,10.0,200.0,360,1,['SNOTEL_SilverCreek'],1,['ismn']
664_SNOTEL,42.7533302307129,-118.687850952148,10.0,200.0,309,1,['SNOTEL_Silvies'],1,['ismn']
665_SNOTEL,37.9907608032227,-107.203918457031,10.0,400.0,139,1,['SNOTEL_Slumgullion'],1,['ismn']
666_SNOTEL,43.727180480957,-113.834022521973,10.0,400.0,160,1,['SNOTEL_SmileyMountain'],1,['ismn']
667_SNOTEL,44.1336097717285,-110.669166564941,8.0,400.0,1159,1,['SNOTEL_SnakeRiverStation'],1,['ismn']
668_SNOTEL,46.2371292114258,-117.394348144531,10.0,400.0,440,1,['SNOTEL_SourdoughGulch'],1,['ismn']
669_SNOTEL,41.3294982910156,-106.502502441406,10.0,400.0,830,1,['SNOTEL_SouthBrushCreek'],1,['ismn']
671_SNOTEL,42.7647590637207,-116.900291442871,10.0,200.0,1548,1,['SNOTEL_SouthMtn'],1,['ismn']
672_SNOTEL,38.6662712097168,-119.817413330078,9.0,400.0,495,1,['SNOTEL_SprattCreek'],1,['ismn']
673_SNOTEL,61.6565284729004,-149.129257202148,10.0,400.0,859,1,['SNOTEL_SpringCreek'],1,['ismn']
674_SNOTEL,41.9860916137695,-120.71573638916,10.0,400.0,633,1,['SNOTEL_StateLine'],1,['ismn']
675_SNOTEL,43.8611717224121,-114.209022521973,10.0,400.0,900,1,['SNOTEL_StickneyMill'],1,['ismn']
676_SNOTEL,40.2253189086914,-105.919799804688,10.0,400.0,529,1,['SNOTEL_StillwaterCreek'],1,['ismn']
677_SNOTEL,40.1648292541504,-111.206649780273,9.0,400.0,640,1,['SNOTEL_StrawberryDivide'],1,['ismn']
678_SNOTEL,41.4895286560059,-118.996627807617,10.0,200.0,919,1,['SNOTEL_SummitLk'],1,['ismn']
679_SNOTEL,38.3974685668945,-119.535217285156,10.0,400.0,1369,1,['SNOTEL_SummitMeadow'],1,['ismn']
680_SNOTEL,38.0480003356934,-111.339813232422,10.0,200.0,1133,1,['SNOTEL_SunflowerFlat'],1,['ismn']
681_SNOTEL,47.5554504394531,-115.82421875,1.0,400.0,814,1,['SNOTEL_Sunset'],1,['ismn']
682_SNOTEL,62.1324501037598,-150.043914794922,8.0,400.0,1357,1,['SNOTEL_SusitnaValleyHigh'],1,['ismn']
683_SNOTEL,36.5819511413574,-105.456169128418,8.0,400.0,1322,1,['SNOTEL_TaosPowderhorn'],1,['ismn']
684_SNOTEL,41.7929992675781,-111.546051025391,10.0,400.0,835,1,['SNOTEL_TempleFork'],1,['ismn']
685_SNOTEL,44.3691711425781,-110.577171325684,9.0,400.0,966,1,['SNOTEL_ThumbDivide'],1,['ismn']
686_SNOTEL,39.6771202087402,-110.433952331543,9.0,200.0,1416,1,['SNOTEL_Timberline'],1,['ismn']
688_SNOTEL,42.7639312744141,-110.591400146484,10.0,400.0,992,1,['SNOTEL_TriplePeak'],1,['ismn']
689_SNOTEL,47.2332801818848,-120.294120788574,10.0,400.0,669,1,['SNOTEL_Trough'],1,['ismn']
690_SNOTEL,39.4155006408691,-111.249099731445,10.0,400.0,383,1,['SNOTEL_UpperJoesValley'],1,['ismn']
691_SNOTEL,65.3671035766602,-146.591995239258,7.0,400.0,899,1,['SNOTEL_UpperNomeCreek'],1,['ismn']
692_SNOTEL,38.9907112121582,-106.745040893555,10.0,400.0,1069,1,['SNOTEL_UpperTaylor'],1,['ismn']
